OpenJDK 64-Bit Server VM (25.362-b08) for linux-amd64 JRE (1.8.0_362-b08), built on Jan 25 2023 16:43:50 by "mockbuild" with gcc 4.8.5 20150623 (Red Hat 4.8.5-44)
Memory: 4k page, physical 58720256k(58713180k free), swap 0k(0k free)
CommandLine flags: -XX:+HeapDumpOnOutOfMemoryError -XX:HeapDumpPath=/opt/CA/itoa/ade/logs/heap_dump.bin -XX:InitialHeapSize=268435456 -XX:MaxHeapFreeRatio=70 -XX:MaxHeapSize=42949672960 -XX:MinHeapFreeRatio=10 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseParallelGC 
2023-04-09T21:40:15.423+0000: 8980.843: [GC (Allocation Failure) [PSYoungGen: 7839176K->18915K(7930880K)] 22775773K->14960434K(23906304K), 1.8389267 secs] [Times: user=2.11 sys=0.08, real=1.84 secs] 
2023-04-09T21:40:19.589+0000: 8985.008: [GC (Allocation Failure) [PSYoungGen: 7841763K->16093K(7839232K)] 22783282K->14957692K(23814656K), 1.7958621 secs] [Times: user=2.02 sys=0.23, real=1.80 secs] 
2023-04-09T21:40:23.673+0000: 8989.093: [GC (Allocation Failure) [PSYoungGen: 7838941K->15176K(7928832K)] 22780540K->14956871K(23904256K), 1.6181233 secs] [Times: user=1.86 sys=0.01, real=1.62 secs] 
2023-04-09T21:40:28.596+0000: 8994.015: [GC (Allocation Failure) [PSYoungGen: 7841096K->17539K(7843840K)] 22782791K->14960330K(23819264K), 1.8180217 secs] [Times: user=2.17 sys=0.17, real=1.82 secs] 
2023-04-09T21:40:35.248+0000: 9000.668: [GC (Allocation Failure) [PSYoungGen: 7843459K->64718K(7917568K)] 22786250K->15009349K(23892992K), 1.7289103 secs] [Times: user=2.08 sys=0.08, real=1.73 secs] 
2023-04-09T21:40:42.953+0000: 9008.373: [GC (Allocation Failure) [PSYoungGen: 7885518K->86422K(7922688K)] 22830149K->15088646K(23898112K), 1.5888866 secs] [Times: user=1.91 sys=0.01, real=1.59 secs] 
2023-04-09T21:40:51.829+0000: 9017.249: [GC (Allocation Failure) [PSYoungGen: 7907222K->82775K(7926272K)] 22909446K->15167310K(23901696K), 1.7583359 secs] [Times: user=2.09 sys=0.03, real=1.76 secs] 
2023-04-09T21:41:01.729+0000: 9027.149: [GC (Allocation Failure) [PSYoungGen: 7895383K->49267K(7862272K)] 22979918K->15213690K(23837696K), 2.0090319 secs] [Times: user=2.17 sys=0.00, real=2.01 secs] 
2023-04-09T21:41:06.437+0000: 9031.857: [GC (Allocation Failure) [PSYoungGen: 7861875K->24824K(7931904K)] 23026298K->15228239K(23907328K), 1.7164042 secs] [Times: user=2.06 sys=0.01, real=1.72 secs] 
2023-04-09T21:41:11.662+0000: 9037.082: [GC (Allocation Failure) [PSYoungGen: 7841016K->22339K(7838720K)] 23044431K->15236226K(23814144K), 1.8903342 secs] [Times: user=2.29 sys=0.17, real=1.89 secs] 
2023-04-09T21:41:16.041+0000: 9041.461: [GC (Allocation Failure) [PSYoungGen: 7838531K->21202K(7928320K)] 23052418K->15235162K(23903744K), 1.7043097 secs] [Times: user=1.94 sys=0.03, real=1.70 secs] 
2023-04-09T21:41:20.417+0000: 9045.836: [GC (Allocation Failure) [PSYoungGen: 7840466K->21528K(7841280K)] 23054426K->15235592K(23816704K), 1.7437849 secs] [Times: user=2.04 sys=0.01, real=1.75 secs] 
2023-04-09T21:41:27.957+0000: 9053.377: [GC (Allocation Failure) [PSYoungGen: 7840792K->84318K(7910912K)] 23054856K->15303173K(23886336K), 1.7740614 secs] [Times: user=2.18 sys=0.02, real=1.78 secs] 
2023-04-09T21:41:35.302+0000: 9060.722: [GC (Allocation Failure) [PSYoungGen: 7892830K->83213K(7921664K)] 23111685K->15379460K(23897088K), 1.9090442 secs] [Times: user=2.35 sys=0.31, real=1.91 secs] 
2023-04-09T21:41:46.852+0000: 9072.272: [GC (Allocation Failure) [PSYoungGen: 7891725K->72723K(7927808K)] 23187972K->15445482K(23903232K), 1.8538459 secs] [Times: user=2.21 sys=0.00, real=1.85 secs] 
2023-04-09T21:42:01.909+0000: 9087.328: [GC (Allocation Failure) [PSYoungGen: 7879187K->24550K(7831040K)] 23251946K->15471062K(23806464K), 1.7821425 secs] [Times: user=2.10 sys=0.00, real=1.79 secs] 
2023-04-09T21:42:06.191+0000: 9091.610: [GC (Allocation Failure) [PSYoungGen: 7831014K->27735K(7930880K)] 23277526K->15477183K(23906304K), 1.8311656 secs] [Times: user=2.20 sys=0.00, real=1.83 secs] 
2023-04-09T21:42:10.678+0000: 9096.098: [GC (Allocation Failure) [PSYoungGen: 7838295K->21592K(7832576K)] 23287743K->15480432K(23808000K), 1.6629688 secs] [Times: user=2.04 sys=0.01, real=1.67 secs] 
2023-04-09T21:42:14.695+0000: 9100.115: [GC (Allocation Failure) [PSYoungGen: 7832152K->17132K(7926784K)] 23290992K->15477085K(23902208K), 1.6024984 secs] [Times: user=1.82 sys=0.00, real=1.60 secs] 
2023-04-09T21:42:19.078+0000: 9104.498: [GC (Allocation Failure) [PSYoungGen: 7830764K->28867K(7842816K)] 23290717K->15488908K(23818240K), 1.5795154 secs] [Times: user=1.87 sys=0.01, real=1.58 secs] 
2023-04-09T21:42:26.046+0000: 9111.466: [GC (Allocation Failure) [PSYoungGen: 7842499K->72486K(7912448K)] 23302540K->15542351K(23887872K), 1.8456832 secs] [Times: user=2.27 sys=0.01, real=1.85 secs] 
2023-04-09T21:42:33.280+0000: 9118.700: [GC (Allocation Failure) [PSYoungGen: 7879974K->66485K(7918592K)] 23349839K->15600750K(23894016K), 1.6081304 secs] [Times: user=2.09 sys=0.01, real=1.61 secs] 
2023-04-09T21:42:56.795+0000: 9142.215: [GC (Allocation Failure) [PSYoungGen: 7873973K->14450K(7917568K)] 23408238K->15617693K(23892992K), 1.5327588 secs] [Times: user=1.79 sys=0.01, real=1.53 secs] 
2023-04-09T21:43:02.570+0000: 9147.990: [GC (Allocation Failure) [PSYoungGen: 7821938K->20141K(7827968K)] 23425181K->15638176K(23803392K), 1.6673494 secs] [Times: user=1.96 sys=0.01, real=1.67 secs] 
2023-04-09T21:43:07.295+0000: 9152.714: [GC (Allocation Failure) [PSYoungGen: 7827629K->23697K(7919616K)] 23445664K->15646076K(23895040K), 1.6616632 secs] [Times: user=2.03 sys=0.00, real=1.66 secs] 
2023-04-09T21:43:11.160+0000: 9156.580: [GC (Allocation Failure) [PSYoungGen: 7835281K->14547K(7826432K)] 23457660K->15643837K(23801856K), 1.9047602 secs] [Times: user=2.22 sys=0.00, real=1.91 secs] 
2023-04-09T21:43:15.445+0000: 9160.864: [GC (Allocation Failure) [PSYoungGen: 7826131K->15549K(7916032K)] 23455421K->15644936K(23891456K), 1.6621620 secs] [Times: user=2.05 sys=0.01, real=1.66 secs] 
2023-04-09T21:43:20.676+0000: 9166.096: [GC (Allocation Failure) [PSYoungGen: 7830205K->42576K(7857664K)] 23459592K->15672067K(23833088K), 1.5758714 secs] [Times: user=1.80 sys=0.00, real=1.58 secs] 
2023-04-09T21:43:28.366+0000: 9173.785: [GC (Allocation Failure) [PSYoungGen: 7857232K->88544K(7896064K)] 23486723K->15749635K(23871488K), 1.5811868 secs] [Times: user=1.86 sys=0.01, real=1.58 secs] 
2023-04-09T21:43:35.202+0000: 9180.622: [GC (Allocation Failure) [PSYoungGen: 7889376K->87345K(7909888K)] 23550467K->15832563K(23885312K), 1.5518601 secs] [Times: user=1.90 sys=0.01, real=1.55 secs] 
2023-04-09T21:43:54.227+0000: 9199.647: [GC (Allocation Failure) [PSYoungGen: 7888177K->39898K(7907328K)] 23633395K->15872138K(23882752K), 1.5433800 secs] [Times: user=1.85 sys=0.00, real=1.55 secs] 
2023-04-09T21:44:02.326+0000: 9207.746: [GC (Allocation Failure) [PSYoungGen: 7840730K->30706K(7831552K)] 23672970K->15903866K(23806976K), 1.9124925 secs] [Times: user=2.42 sys=0.02, real=1.91 secs] 
2023-04-09T21:44:04.239+0000: 9209.659: [Full GC (Ergonomics) [PSYoungGen: 30706K->0K(7831552K)] [ParOldGen: 15873160K->14465905K(16073728K)] 15903866K->14465905K(23905280K), [Metaspace: 130802K->130802K(141312K)], 9.2167273 secs] [Times: user=70.21 sys=0.00, real=9.22 secs] 
2023-04-09T21:44:15.560+0000: 9220.979: [GC (Allocation Failure) [PSYoungGen: 7800832K->30207K(7913984K)] 22266737K->14496112K(23987712K), 1.6244692 secs] [Times: user=1.98 sys=0.01, real=1.63 secs] 
2023-04-09T21:44:19.573+0000: 9224.993: [GC (Allocation Failure) [PSYoungGen: 7835647K->20591K(7909376K)] 22301552K->14500340K(23983104K), 1.6042057 secs] [Times: user=1.91 sys=0.01, real=1.60 secs] 
2023-04-09T21:44:23.421+0000: 9228.840: [GC (Allocation Failure) [PSYoungGen: 7826031K->30511K(7928320K)] 22305780K->14510325K(24002048K), 1.6890264 secs] [Times: user=1.94 sys=0.00, real=1.68 secs] 
2023-04-09T21:44:28.707+0000: 9234.127: [GC (Allocation Failure) [PSYoungGen: 7859503K->32989K(7925760K)] 22339317K->14515955K(23999488K), 1.5674883 secs] [Times: user=1.80 sys=0.02, real=1.57 secs] 
2023-04-09T21:44:35.549+0000: 9240.969: [GC (Allocation Failure) [PSYoungGen: 7861981K->80394K(7922688K)] 22344947K->14586264K(23996416K), 1.5294152 secs] [Times: user=1.80 sys=0.01, real=1.53 secs] 
2023-04-09T21:44:42.574+0000: 9247.994: [GC (Allocation Failure) [PSYoungGen: 7910922K->82901K(7932928K)] 22416792K->14662971K(24006656K), 1.6368563 secs] [Times: user=1.96 sys=0.03, real=1.64 secs] 
2023-04-09T21:44:52.949+0000: 9258.368: [GC (Allocation Failure) [PSYoungGen: 7913099K->65576K(7931904K)] 22493169K->14725396K(24005632K), 1.5649998 secs] [Times: user=1.87 sys=0.02, real=1.57 secs] 
2023-04-09T21:45:01.552+0000: 9266.972: [GC (Allocation Failure) [PSYoungGen: 7896104K->85133K(7942656K)] 22555924K->14810370K(24016384K), 1.7620285 secs] [Times: user=2.31 sys=0.00, real=1.76 secs] 
2023-04-09T21:45:06.652+0000: 9272.072: [GC (Allocation Failure) [PSYoungGen: 7915661K->39238K(7940608K)] 22640898K->14832949K(24014336K), 1.7081041 secs] [Times: user=2.35 sys=0.00, real=1.71 secs] 
2023-04-09T21:45:10.677+0000: 9276.097: [GC (Allocation Failure) [PSYoungGen: 7869766K->43737K(7874560K)] 22663477K->14858359K(23948288K), 1.6385190 secs] [Times: user=2.20 sys=0.01, real=1.64 secs] 
2023-04-09T21:45:14.435+0000: 9279.855: [GC (Allocation Failure) [PSYoungGen: 7874265K->29579K(7942656K)] 22688887K->14859898K(24016384K), 1.7240660 secs] [Times: user=2.03 sys=0.00, real=1.72 secs] 
2023-04-09T21:45:18.625+0000: 9284.044: [GC (Allocation Failure) [PSYoungGen: 7862667K->31363K(7864832K)] 22692986K->14871123K(23938560K), 1.6425143 secs] [Times: user=1.95 sys=0.10, real=1.64 secs] 
2023-04-09T21:45:22.517+0000: 9287.936: [GC (Allocation Failure) [PSYoungGen: 7864451K->30137K(7940096K)] 22704211K->14884073K(24013824K), 1.6864330 secs] [Times: user=2.13 sys=0.00, real=1.69 secs] 
2023-04-09T21:45:27.099+0000: 9292.519: [GC (Allocation Failure) [PSYoungGen: 7866297K->28871K(7865344K)] 22720233K->14894295K(23939072K), 1.6973391 secs] [Times: user=2.00 sys=0.00, real=1.70 secs] 
2023-04-09T21:45:31.403+0000: 9296.822: [GC (Allocation Failure) [PSYoungGen: 7865031K->37665K(7939072K)] 22730455K->14912057K(24012800K), 1.7229211 secs] [Times: user=2.00 sys=0.01, real=1.72 secs] 
2023-04-09T21:45:37.716+0000: 9303.135: [GC (Allocation Failure) [PSYoungGen: 7878433K->93692K(7934464K)] 22752825K->14996172K(24008192K), 1.6492654 secs] [Times: user=2.08 sys=0.19, real=1.65 secs] 
2023-04-09T21:45:43.463+0000: 9308.883: [GC (Allocation Failure) [PSYoungGen: 7934460K->89813K(7954944K)] 22836940K->15070221K(24028672K), 1.6966814 secs] [Times: user=2.16 sys=0.01, real=1.69 secs] 
2023-04-09T21:45:49.789+0000: 9315.209: [GC (Allocation Failure) [PSYoungGen: 7926997K->92711K(7962624K)] 22907405K->15150887K(24036352K), 1.6079410 secs] [Times: user=2.16 sys=0.31, real=1.61 secs] 
2023-04-09T21:46:00.292+0000: 9325.712: [GC (Allocation Failure) [PSYoungGen: 7929895K->104364K(7960064K)] 22988071K->15238092K(24033792K), 1.8137045 secs] [Times: user=2.69 sys=0.07, real=1.81 secs] 
2023-04-09T21:46:05.374+0000: 9330.794: [GC (Allocation Failure) [PSYoungGen: 7931820K->37130K(7864832K)] 23065548K->15272058K(23938560K), 1.7825066 secs] [Times: user=2.44 sys=0.01, real=1.78 secs] 
2023-04-09T21:46:09.232+0000: 9334.652: [GC (Allocation Failure) [PSYoungGen: 7864586K->39843K(7970304K)] 23099514K->15292555K(24044032K), 1.6148362 secs] [Times: user=2.01 sys=0.01, real=1.61 secs] 
2023-04-09T21:46:12.916+0000: 9338.336: [GC (Allocation Failure) [PSYoungGen: 7871395K->38876K(7870464K)] 23124107K->15307359K(23944192K), 1.5999195 secs] [Times: user=2.03 sys=0.01, real=1.60 secs] 
2023-04-09T21:46:16.754+0000: 9342.173: [GC (Allocation Failure) [PSYoungGen: 7870428K->27373K(7964160K)] 23138911K->15307776K(24037888K), 1.5970564 secs] [Times: user=1.94 sys=0.00, real=1.60 secs] 
2023-04-09T21:46:21.573+0000: 9346.993: [GC (Allocation Failure) [PSYoungGen: 7861485K->57718K(7891968K)] 23141888K->15348777K(23965696K), 1.6770438 secs] [Times: user=2.07 sys=0.05, real=1.67 secs] 
2023-04-09T21:46:28.385+0000: 9353.805: [GC (Allocation Failure) [PSYoungGen: 7891830K->103985K(7944192K)] 23182889K->15434276K(24017920K), 1.6492698 secs] [Times: user=2.22 sys=0.00, real=1.65 secs] 
2023-04-09T21:46:34.265+0000: 9359.685: [GC (Allocation Failure) [PSYoungGen: 7926321K->98416K(7955968K)] 23256612K->15515859K(24029696K), 1.6252138 secs] [Times: user=2.28 sys=0.03, real=1.62 secs] 
2023-04-09T21:46:43.851+0000: 9369.270: [GC (Allocation Failure) [PSYoungGen: 7920752K->105641K(7954944K)] 23338195K->15608418K(24028672K), 1.8009698 secs] [Times: user=2.60 sys=0.01, real=1.80 secs] 
2023-04-09T21:46:56.674+0000: 9382.094: [GC (Allocation Failure) [PSYoungGen: 7919785K->116367K(7963136K)] 23422562K->15712092K(24036864K), 1.6261442 secs] [Times: user=2.34 sys=0.01, real=1.63 secs] 
2023-04-09T21:47:03.017+0000: 9388.437: [GC (Allocation Failure) [PSYoungGen: 7930511K->21092K(7972352K)] 23526236K->15730328K(24046080K), 2.1599901 secs] [Times: user=3.11 sys=0.00, real=2.16 secs] 
2023-04-09T21:47:07.424+0000: 9392.844: [GC (Allocation Failure) [PSYoungGen: 7835236K->27755K(7842304K)] 23544472K->15743680K(23916032K), 1.9096587 secs] [Times: user=2.57 sys=0.01, real=1.91 secs] 
2023-04-09T21:47:11.635+0000: 9397.055: [GC (Allocation Failure) [PSYoungGen: 7841899K->18155K(7972864K)] 23557824K->15746622K(24046592K), 1.5674285 secs] [Times: user=1.98 sys=0.01, real=1.57 secs] 
2023-04-09T21:47:15.459+0000: 9400.879: [GC (Allocation Failure) [PSYoungGen: 7834347K->19934K(7836160K)] 23562814K->15748481K(23909888K), 1.6514248 secs] [Times: user=2.20 sys=0.02, real=1.66 secs] 
2023-04-09T21:47:20.845+0000: 9406.264: [GC (Allocation Failure) [PSYoungGen: 7836126K->38881K(7974400K)] 23564673K->15767531K(24048128K), 1.8429894 secs] [Times: user=2.07 sys=0.00, real=1.84 secs] 
2023-04-09T21:47:29.627+0000: 9415.046: [GC (Allocation Failure) [PSYoungGen: 7861729K->79388K(7967744K)] 23590379K->15835590K(24041472K), 1.5704329 secs] [Times: user=1.88 sys=0.00, real=1.57 secs] 
2023-04-09T21:47:36.951+0000: 9422.371: [GC (Allocation Failure) [PSYoungGen: 7902236K->73914K(7964160K)] 23658438K->15903285K(24037888K), 1.5702811 secs] [Times: user=1.93 sys=0.01, real=1.57 secs] 
2023-04-09T21:47:46.525+0000: 9431.945: [GC (Allocation Failure) [PSYoungGen: 7896762K->63799K(7886848K)] 23726133K->15961210K(23960576K), 1.5177967 secs] [Times: user=1.85 sys=0.02, real=1.52 secs] 
2023-04-09T21:48:02.030+0000: 9447.450: [GC (Allocation Failure) [PSYoungGen: 7886647K->14857K(7960064K)] 23784058K->15976811K(24033792K), 1.9666484 secs] [Times: user=2.53 sys=0.03, real=1.96 secs] 
2023-04-09T21:48:03.997+0000: 9449.417: [Full GC (Ergonomics) [PSYoungGen: 14857K->0K(7960064K)] [ParOldGen: 15961954K->13568662K(15076352K)] 15976811K->13568662K(23036416K), [Metaspace: 130802K->130802K(141312K)], 9.6309980 secs] [Times: user=75.98 sys=0.04, real=9.63 secs] 
2023-04-09T21:48:15.794+0000: 9461.213: [GC (Allocation Failure) [PSYoungGen: 7823360K->44153K(7867904K)] 21392022K->13612816K(22944256K), 1.6092093 secs] [Times: user=2.03 sys=0.01, real=1.61 secs] 
2023-04-09T21:48:19.513+0000: 9464.933: [GC (Allocation Failure) [PSYoungGen: 7867513K->30978K(7945216K)] 21436176K->13626684K(23021568K), 1.6125281 secs] [Times: user=2.07 sys=0.00, real=1.61 secs] 
2023-04-09T21:48:24.333+0000: 9469.753: [GC (Allocation Failure) [PSYoungGen: 7854338K->21687K(7845376K)] 21450044K->13617449K(22921728K), 1.6623469 secs] [Times: user=1.93 sys=0.00, real=1.66 secs] 
2023-04-09T21:48:28.466+0000: 9473.886: [GC (Allocation Failure) [PSYoungGen: 7845047K->19359K(7941632K)] 21440809K->13615209K(23017984K), 1.5742572 secs] [Times: user=1.80 sys=0.00, real=1.58 secs] 
2023-04-09T21:48:35.229+0000: 9480.649: [GC (Allocation Failure) [PSYoungGen: 7842719K->76022K(7944192K)] 21438569K->13677519K(23020544K), 1.5368684 secs] [Times: user=1.79 sys=0.01, real=1.54 secs] 
2023-04-09T21:48:42.425+0000: 9487.845: [GC (Allocation Failure) [PSYoungGen: 7899382K->79360K(7943680K)] 21500879K->13748577K(23020032K), 1.9592342 secs] [Times: user=2.35 sys=0.02, real=1.96 secs] 
2023-04-09T21:48:49.681+0000: 9495.100: [GC (Allocation Failure) [PSYoungGen: 7898624K->80985K(7947776K)] 21567841K->13818986K(23024128K), 1.5427607 secs] [Times: user=1.84 sys=0.00, real=1.54 secs] 
2023-04-09T21:48:56.839+0000: 9502.259: [GC (Allocation Failure) [PSYoungGen: 7900249K->68262K(7946240K)] 21638250K->13876608K(23022592K), 1.5405161 secs] [Times: user=1.85 sys=0.01, real=1.54 secs] 
2023-04-09T21:49:03.329+0000: 9508.749: [GC (Allocation Failure) [PSYoungGen: 7887526K->22111K(7841792K)] 21695872K->13898128K(22918144K), 1.8964468 secs] [Times: user=2.30 sys=0.00, real=1.90 secs] 
2023-04-09T21:49:07.665+0000: 9513.085: [GC (Allocation Failure) [PSYoungGen: 7841375K->30644K(7939584K)] 21717392K->13911966K(23015936K), 1.6031778 secs] [Times: user=2.00 sys=0.07, real=1.60 secs] 
2023-04-09T21:49:11.596+0000: 9517.016: [GC (Allocation Failure) [PSYoungGen: 7849908K->22689K(7842304K)] 21731230K->13917514K(22918656K), 1.5956407 secs] [Times: user=2.00 sys=0.00, real=1.60 secs] 
2023-04-09T21:49:15.274+0000: 9520.694: [GC (Allocation Failure) [PSYoungGen: 7841953K->21260K(7934464K)] 21736778K->13923231K(23010816K), 1.6029255 secs] [Times: user=1.91 sys=0.01, real=1.60 secs] 
2023-04-09T21:49:20.220+0000: 9525.640: [GC (Allocation Failure) [PSYoungGen: 7840524K->38764K(7858176K)] 21742495K->13940838K(22934528K), 1.7404175 secs] [Times: user=1.92 sys=0.02, real=1.74 secs] 
2023-04-09T21:49:27.531+0000: 9532.950: [GC (Allocation Failure) [PSYoungGen: 7858028K->78083K(7925760K)] 21760102K->14007677K(23002112K), 1.6025225 secs] [Times: user=1.87 sys=0.01, real=1.60 secs] 
2023-04-09T21:49:34.376+0000: 9539.796: [GC (Allocation Failure) [PSYoungGen: 7891715K->77867K(7931392K)] 21821309K->14079766K(23007744K), 1.5242610 secs] [Times: user=1.82 sys=0.02, real=1.53 secs] 
2023-04-09T21:49:40.887+0000: 9546.307: [GC (Allocation Failure) [PSYoungGen: 7891499K->76173K(7932928K)] 21893398K->14149727K(23009280K), 1.8566028 secs] [Times: user=2.39 sys=0.01, real=1.86 secs] 
2023-04-09T21:49:54.856+0000: 9560.276: [GC (Allocation Failure) [PSYoungGen: 7887245K->52312K(7863808K)] 21960799K->14199928K(22940160K), 1.5333937 secs] [Times: user=1.82 sys=0.00, real=1.53 secs] 
2023-04-09T21:50:02.751+0000: 9568.171: [GC (Allocation Failure) [PSYoungGen: 7863384K->22488K(7926272K)] 22011000K->14223464K(23002624K), 1.7203279 secs] [Times: user=2.22 sys=0.00, real=1.72 secs] 
2023-04-09T21:50:06.674+0000: 9572.094: [GC (Allocation Failure) [PSYoungGen: 7833560K->29406K(7840768K)] 22034536K->14236221K(22917120K), 1.7092524 secs] [Times: user=2.08 sys=0.00, real=1.71 secs] 
2023-04-09T21:50:10.690+0000: 9576.110: [GC (Allocation Failure) [PSYoungGen: 7840478K->32675K(7916032K)] 22047293K->14252515K(22992384K), 1.6980572 secs] [Times: user=2.22 sys=0.00, real=1.70 secs] 
2023-04-09T21:50:14.655+0000: 9580.075: [GC (Allocation Failure) [PSYoungGen: 7843747K->26070K(7837184K)] 22063587K->14258773K(22913536K), 1.7383320 secs] [Times: user=2.18 sys=0.01, real=1.74 secs] 
2023-04-09T21:50:19.205+0000: 9584.625: [GC (Allocation Failure) [PSYoungGen: 7837142K->17842K(7913472K)] 22069845K->14250616K(22989824K), 1.8572514 secs] [Times: user=2.06 sys=0.00, real=1.86 secs] 
2023-04-09T21:50:23.591+0000: 9589.011: [GC (Allocation Failure) [PSYoungGen: 7828914K->17788K(7828992K)] 22061688K->14251659K(22905344K), 1.6024883 secs] [Times: user=1.82 sys=0.01, real=1.60 secs] 
2023-04-09T21:50:27.441+0000: 9592.861: [GC (Allocation Failure) [PSYoungGen: 7828860K->19529K(7907328K)] 22062731K->14253488K(22983680K), 1.6007061 secs] [Times: user=1.82 sys=0.00, real=1.60 secs] 
2023-04-09T21:50:33.346+0000: 9598.766: [GC (Allocation Failure) [PSYoungGen: 7830601K->65796K(7910400K)] 22064560K->14300627K(22986752K), 1.5383907 secs] [Times: user=1.79 sys=0.01, real=1.54 secs] 
2023-04-09T21:50:40.012+0000: 9605.432: [GC (Allocation Failure) [PSYoungGen: 7876868K->80220K(7906816K)] 22111699K->14372059K(22983168K), 1.6524320 secs] [Times: user=1.97 sys=0.00, real=1.65 secs] 
2023-04-09T21:50:46.180+0000: 9611.600: [GC (Allocation Failure) [PSYoungGen: 7883100K->78426K(7915008K)] 22174939K->14444321K(22991360K), 1.5709422 secs] [Times: user=1.93 sys=0.07, real=1.58 secs] 
2023-04-09T21:50:52.476+0000: 9617.896: [GC (Allocation Failure) [PSYoungGen: 7881306K->79493K(7916544K)] 22247201K->14519028K(22992896K), 1.5929939 secs] [Times: user=1.90 sys=0.00, real=1.59 secs] 
2023-04-09T21:51:00.849+0000: 9626.269: [GC (Allocation Failure) [PSYoungGen: 7877765K->55660K(7854080K)] 22317300K->14570403K(22930432K), 1.7391375 secs] [Times: user=2.22 sys=0.00, real=1.74 secs] 
2023-04-09T21:51:05.324+0000: 9630.743: [GC (Allocation Failure) [PSYoungGen: 7853932K->39414K(7906816K)] 22368675K->14603452K(22983168K), 1.6891750 secs] [Times: user=2.44 sys=0.01, real=1.69 secs] 
2023-04-09T21:51:09.089+0000: 9634.509: [GC (Allocation Failure) [PSYoungGen: 7837686K->24610K(7823360K)] 22401724K->14604478K(22899712K), 1.6013595 secs] [Times: user=1.98 sys=0.00, real=1.61 secs] 
2023-04-09T21:51:12.997+0000: 9638.417: [GC (Allocation Failure) [PSYoungGen: 7822882K->17677K(7907328K)] 22402750K->14597641K(22983680K), 1.5988354 secs] [Times: user=1.88 sys=0.01, real=1.60 secs] 
2023-04-09T21:51:16.971+0000: 9642.390: [GC (Allocation Failure) [PSYoungGen: 7815949K->16196K(7814656K)] 22395913K->14596224K(22891008K), 1.8786485 secs] [Times: user=2.35 sys=0.00, real=1.87 secs] 
2023-04-09T21:51:23.125+0000: 9648.545: [GC (Allocation Failure) [PSYoungGen: 7814468K->72792K(7901184K)] 22394496K->14653476K(22977536K), 1.7048107 secs] [Times: user=1.99 sys=0.06, real=1.70 secs] 
2023-04-09T21:51:29.452+0000: 9654.872: [GC (Allocation Failure) [PSYoungGen: 7865944K->85618K(7906304K)] 22446628K->14726854K(22982656K), 1.5757873 secs] [Times: user=1.92 sys=0.02, real=1.57 secs] 
2023-04-09T21:51:35.942+0000: 9661.362: [GC (Allocation Failure) [PSYoungGen: 7878770K->79897K(7910400K)] 22520006K->14801605K(22986752K), 1.7643578 secs] [Times: user=2.09 sys=0.01, real=1.76 secs] 
2023-04-09T21:52:00.910+0000: 9686.330: [GC (Allocation Failure) [PSYoungGen: 7868953K->13380K(7802880K)] 22590661K->14815120K(22879232K), 1.7123495 secs] [Times: user=1.98 sys=0.01, real=1.72 secs] 
2023-04-09T21:52:04.918+0000: 9690.338: [GC (Allocation Failure) [PSYoungGen: 7802436K->29065K(7904768K)] 22604176K->14835445K(22981120K), 1.7213427 secs] [Times: user=2.04 sys=0.00, real=1.72 secs] 
2023-04-09T21:52:08.621+0000: 9694.041: [GC (Allocation Failure) [PSYoungGen: 7818121K->32306K(7821824K)] 22624501K->14852038K(22898176K), 1.5942630 secs] [Times: user=2.10 sys=0.01, real=1.59 secs] 
2023-04-09T21:52:12.303+0000: 9697.723: [GC (Allocation Failure) [PSYoungGen: 7821362K->15679K(7900160K)] 22641094K->14846417K(22976512K), 1.7017122 secs] [Times: user=2.07 sys=0.00, real=1.70 secs] 
2023-04-09T21:52:17.021+0000: 9702.441: [GC (Allocation Failure) [PSYoungGen: 7804735K->16006K(7805440K)] 22635473K->14846832K(22881792K), 1.6232934 secs] [Times: user=1.86 sys=0.01, real=1.62 secs] 
2023-04-09T21:52:22.809+0000: 9708.229: [GC (Allocation Failure) [PSYoungGen: 7805062K->67077K(7896576K)] 22635888K->14899119K(22972928K), 1.6196354 secs] [Times: user=2.04 sys=0.01, real=1.62 secs] 
2023-04-09T21:52:28.907+0000: 9714.327: [GC (Allocation Failure) [PSYoungGen: 7853061K->78877K(7899648K)] 22685103K->14960688K(22976000K), 1.6807339 secs] [Times: user=1.99 sys=0.01, real=1.68 secs] 
2023-04-09T21:52:36.078+0000: 9721.498: [GC (Allocation Failure) [PSYoungGen: 7864861K->78550K(7901696K)] 22746672K->15032368K(22978048K), 1.6632112 secs] [Times: user=1.95 sys=0.00, real=1.67 secs] 
2023-04-09T21:52:43.357+0000: 9728.777: [GC (Allocation Failure) [PSYoungGen: 7859926K->69458K(7906304K)] 22813744K->15095277K(22982656K), 1.5434035 secs] [Times: user=1.89 sys=0.01, real=1.55 secs] 
2023-04-09T21:52:44.901+0000: 9730.320: [Full GC (Ergonomics) [PSYoungGen: 69458K->0K(7906304K)] [ParOldGen: 15025818K->13666510K(15185408K)] 15095277K->13666510K(23091712K), [Metaspace: 130805K->130805K(141312K)], 8.0766653 secs] [Times: user=64.22 sys=0.05, real=8.07 secs] 
